snapshot_date,N,coverage,tail_mass,observed_support,observed_mass_top1m,total_supply_btc,cr_lower,cr_upper,cr_exact,nc_lower,nc_upper,nc_exact,hhi_lower,hhi_upper,hhi_upper_safe,hhi_tail_exact,hill2_lower,hill2_upper,positive_address_count,omitted_positive_count,gini_lower_count_aware,gini_upper_count_aware
2025-09-23,277356,0.8669486488578737,0.1330513511421263,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648503470113124,0.000564879256679847,0.0182675123877567,2.8909668534624613e-08,1770.2898241964717,1770.380429597174,55000000,54722644,0.8654044697418668,0.9963035339214581
2025-09-23,300000,0.8716027758702968,0.12839722412970322,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648513042250907,0.0005648770734450105,0.017050698468438336,2.576921991982517e-08,1770.2966663194693,1770.377429457974,55000000,54700000,0.8699803749758541,0.9961837589886742
2025-09-23,311652,0.8738748042234283,0.12612519577657166,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648517474128256,0.0005648754987499427,0.016472416757091355,2.375133711699317e-08,1770.3016013492859,1770.3760404040024,55000000,54688348,0.8722128142504806,0.996087463460083
2025-09-23,350190,0.8804371877712474,0.11956281222875265,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648528684066477,0.0005648714031009865,0.014860118936454612,1.853469433880035e-08,1770.3144370741354,1770.3725269570236,55000000,54649810,0.878649786855586,0.9957746906846113
2025-09-23,393492,0.8868480326237418,0.11315196737625821,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648538183606705,0.0005648694220548573,0.013368221539478472,1.5603694186782733e-08,1770.3206457206406,1770.3695495981935,55000000,54606508,0.8849257601169008,0.9955801010338509
2025-09-23,442149,0.8929526396291616,0.1070473603708384,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648545862494814,0.0005648668474757489,0.012023991948613625,1.2261226267523603e-08,1770.3287145789388,1770.3671428779483,55000000,54557851,0.890886748187835,0.9952545532075509
2025-09-23,496823,0.898711330284671,0.10128866971532902,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648551938510087,0.0005648653606974285,0.010824249806552019,1.0166846419855906e-08,1770.333374249253,1770.365238535399,55000000,54503177,0.8964928658661279,0.9950082043738739
2025-09-23,558258,0.9047275625644764,0.0952724374355236,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648557835670013,0.000564864443628427,0.009641693118472761,8.66006142570538e-09,1770.3362484217705,1770.3633902535466,55000000,54441742,0.9023417215626955,0.9948315384605522
2025-09-23,627289,0.9104043397542629,0.08959566024573706,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648562519807293,0.0005648629968526498,0.008592238586850277,6.744871920469898e-09,1770.3407827595054,1770.3619221587655,55000000,54372711,0.9078415402833575,0.9944765771232923
2025-09-23,704857,0.9157754349543966,0.08422456504560338,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648566250222891,0.0005648619325431102,0.007658633982143365,5.307520821060323e-09,1770.3441184252226,1770.3607529796436,55000000,54295143,0.9130252578741628,0.9941236998597719
2025-09-23,792016,0.9208261929077749,0.0791738070922251,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648569183669004,0.0005648611671367142,0.006833348647843775,4.24876981384112e-09,1770.3465173026639,1770.35983358613,55000000,54207984,0.917878034463569,0.9937878910607741
2025-09-23,889953,0.9258378602515633,0.07416213974843666,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648571749271694,0.0005648608969383156,0.006064880146993818,3.722011146245748e-09,1770.347364139109,1770.359029481986,55000000,54110047,0.922676645991599,0.9936462341312993
2025-09-23,1000000,0.93136079343513,0.06863920656486999,1000000,0.93136079343513,19925284.0,0.5391232365565756,0.5391232365565756,0.5391232365565756,7396,7396,7396,0.0005648574521099628,0.0005648608962500228,0.005276198129964854,3.4441400599906147e-09,1770.347366296308,1770.3581607441135,55000000,54000000,0.9279618252315496,0.9936458902271862
