budget,observed_count,total_supply_btc,coverage,omitted_mass,largest_share,omitted_share_cap,cr_capping_lower,cr_capping_upper,cr_merge_lower,cr_merge_upper,cr_shift_lower,cr_shift_upper,nc_capping_lower,nc_capping_upper,nc_merge_lower,nc_merge_upper,nc_shift_lower,nc_shift_upper,hhi_capping_lower,hhi_capping_upper,hhi_merge_lower,hhi_merge_upper,hhi_shift_lower,hhi_shift_upper
0.16908212560386474,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7082053621604403,0.37004111095271097,0.7082053621604403,7396.0,7396.0,1519.0,7396.0,1519.0,37594.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.033372706329920274,2.6261870333299206e-05,0.033372706329920274
0.17391304347826086,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7130362800348364,0.36521019307831476,0.7130362800348364,7396.0,7396.0,1434.0,7396.0,1434.0,39519.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.035150231212018705,2.4930989755389033e-05,0.035150231212018705
0.178743961352657,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7178671979092326,0.36037927520391866,0.7178671979092326,7396.0,7396.0,1354.0,7396.0,1354.0,41444.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.036974431593032805,2.368117616496867e-05,0.036974431593032805
0.18357487922705312,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7226981157836287,0.35554835732952245,0.7226981157836287,7396.0,7396.0,1278.0,7396.0,1278.0,43369.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.03884530730591249,2.2508183908574816e-05,0.03884530730591249
0.18840579710144928,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7275290336580249,0.35071743945512623,0.7275290336580249,7396.0,7396.0,1208.0,7396.0,1208.0,45294.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.04076285822217093,2.1405745056394685e-05,0.04076285822217093
0.1932367149758454,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.732359951532421,0.3458865215807301,0.732359951532421,7396.0,7396.0,1143.0,7396.0,1143.0,47220.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.042727084288412286,2.0366888430009212e-05,0.042727084288412286
0.19806763285024154,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7371908694068171,0.3410556037063341,0.7371908694068171,7396.0,7396.0,1081.0,7396.0,1081.0,49145.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.04473798552296957,1.9387841260358914e-05,0.04473798552296957
0.20289855072463767,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7420217872812133,0.336224685831938,0.7420217872812133,7396.0,7396.0,1022.0,7396.0,1022.0,51070.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.04679556184441244,1.846392610822788e-05,0.04679556184441244
0.2077294685990338,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7468527051556093,0.3313937679575417,0.7468527051556093,7396.0,7396.0,965.0,7396.0,965.0,52995.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.04889981319546618,1.759190750068818e-05,0.04889981319546618
0.21256038647342995,1000000,19925284.0,0.93136079343513,0.06863920656487005,0.012476488638054544,5.017745292865086e-08,0.5391232365565756,0.5391232365565756,0.5391232365565756,0.7516836230300055,0.3265628500831456,0.7516836230300055,7396.0,7396.0,911.0,7396.0,911.0,54920.0,0.0005648574521067787,0.0005648608962468386,0.0005648574521067787,0.051050739851968494,1.6768831454942388e-05,0.051050739851968494
